Geo_Name,Geo_Code,Mid_Year_Ending,Gender,Age,Population_Estimate
Northern Ireland,N92000002,1982,All persons,78,6609
Northern Ireland,N92000002,1982,All persons,79,5926
Northern Ireland,N92000002,1982,All persons,80,5287
Northern Ireland,N92000002,1982,All persons,81,5248
Northern Ireland,N92000002,1982,All persons,82,4470
Northern Ireland,N92000002,1982,All persons,83,3790
Northern Ireland,N92000002,1982,All persons,84,3196
Northern Ireland,N92000002,1982,All persons,85,2982
Northern Ireland,N92000002,1982,All persons,86,2493
Northern Ireland,N92000002,1982,All persons,87,2038
Northern Ireland,N92000002,1982,All persons,88,1637
Northern Ireland,N92000002,1982,All persons,89,1295
Northern Ireland,N92000002,1982,All persons,90,3989
Northern Ireland,N92000002,1982,Females,0,13126
Northern Ireland,N92000002,1982,Females,1,13344
Northern Ireland,N92000002,1982,Females,2,13470
Northern Ireland,N92000002,1982,Females,3,13073
Northern Ireland,N92000002,1982,Females,4,12535
Northern Ireland,N92000002,1982,Females,5,12170
Northern Ireland,N92000002,1982,Females,6,12126
Northern Ireland,N92000002,1982,Females,7,12398
Northern Ireland,N92000002,1982,Females,8,12873
Northern Ireland,N92000002,1982,Females,9,13241
Northern Ireland,N92000002,1982,Females,10,13493
Northern Ireland,N92000002,1982,Females,11,14051
Northern Ireland,N92000002,1982,Females,12,14131
Northern Ireland,N92000002,1982,Females,13,14421
Northern Ireland,N92000002,1982,Females,14,14620
Northern Ireland,N92000002,1982,Females,15,14649
Northern Ireland,N92000002,1982,Females,16,14253
Northern Ireland,N92000002,1982,Females,17,14519
Northern Ireland,N92000002,1982,Females,18,14318
Northern Ireland,N92000002,1982,Females,19,13588
Northern Ireland,N92000002,1982,Females,20,12891
Northern Ireland,N92000002,1982,Females,21,12553
Northern Ireland,N92000002,1982,Females,22,12285
Northern Ireland,N92000002,1982,Females,23,11682
Northern Ireland,N92000002,1982,Females,24,11362
Northern Ireland,N92000002,1982,Females,25,10763
Northern Ireland,N92000002,1982,Females,26,10429
Northern Ireland,N92000002,1982,Females,27,9822
Northern Ireland,N92000002,1982,Females,28,9637
Northern Ireland,N92000002,1982,Females,29,9621
Northern Ireland,N92000002,1982,Females,30,9405
Northern Ireland,N92000002,1982,Females,31,9464
Northern Ireland,N92000002,1982,Females,32,9633
Northern Ireland,N92000002,1982,Females,33,9674
Northern Ireland,N92000002,1982,Females,34,9887
Northern Ireland,N92000002,1982,Females,35,10007
Northern Ireland,N92000002,1982,Females,36,9460
Northern Ireland,N92000002,1982,Females,37,9460
Northern Ireland,N92000002,1982,Females,38,9529
Northern Ireland,N92000002,1982,Females,39,9566
Northern Ireland,N92000002,1982,Females,40,8652
Northern Ireland,N92000002,1982,Females,41,8177
Northern Ireland,N92000002,1982,Females,42,8213
Northern Ireland,N92000002,1982,Females,43,8325
Northern Ireland,N92000002,1982,Females,44,8016
Northern Ireland,N92000002,1982,Females,45,8151
Northern Ireland,N92000002,1982,Females,46,8043
Northern Ireland,N92000002,1982,Females,47,7731
Northern Ireland,N92000002,1982,Females,48,7619
Northern Ireland,N92000002,1982,Females,49,7824
Northern Ireland,N92000002,1982,Females,50,7706
Northern Ireland,N92000002,1982,Females,51,8010
Northern Ireland,N92000002,1982,Females,52,7990
Northern Ireland,N92000002,1982,Females,53,7818
Northern Ireland,N92000002,1982,Females,54,7714
Northern Ireland,N92000002,1982,Females,55,7912
Northern Ireland,N92000002,1982,Females,56,7930
Northern Ireland,N92000002,1982,Females,57,7669
Northern Ireland,N92000002,1982,Females,58,7810
Northern Ireland,N92000002,1982,Females,59,7788
Northern Ireland,N92000002,1982,Females,60,7963
Northern Ireland,N92000002,1982,Females,61,8081
Northern Ireland,N92000002,1982,Females,62,7983
Northern Ireland,N92000002,1982,Females,63,7182
Northern Ireland,N92000002,1982,Females,64,6524
Northern Ireland,N92000002,1982,Females,65,6516
Northern Ireland,N92000002,1982,Females,66,6662
Northern Ireland,N92000002,1982,Females,67,7102
Northern Ireland,N92000002,1982,Females,68,6932
Northern Ireland,N92000002,1982,Females,69,6920
Northern Ireland,N92000002,1982,Females,70,6677
Northern Ireland,N92000002,1982,Females,71,6709
Northern Ireland,N92000002,1982,Females,72,6287
Northern Ireland,N92000002,1982,Females,73,5954
Northern Ireland,N92000002,1982,Females,74,5561
Northern Ireland,N92000002,1982,Females,75,5374
Northern Ireland,N92000002,1982,Females,76,4932
Northern Ireland,N92000002,1982,Females,77,4561
Northern Ireland,N92000002,1982,Females,78,4177
Northern Ireland,N92000002,1982,Females,79,3802
Northern Ireland,N92000002,1982,Females,80,3510
Northern Ireland,N92000002,1982,Females,81,3490
Northern Ireland,N92000002,1982,Females,82,3040
Northern Ireland,N92000002,1982,Females,83,2572
Northern Ireland,N92000002,1982,Females,84,2172
Northern Ireland,N92000002,1982,Females,85,2100
Northern Ireland,N92000002,1982,Females,86,1771
Northern Ireland,N92000002,1982,Females,87,1467
Northern Ireland,N92000002,1982,Females,88,1206
Northern Ireland,N92000002,1982,Females,89,953
Northern Ireland,N92000002,1982,Females,90,3001
Northern Ireland,N92000002,1982,Males,0,13627
Northern Ireland,N92000002,1982,Males,1,13802
Northern Ireland,N92000002,1982,Males,2,14232
Northern Ireland,N92000002,1982,Males,3,13532
Northern Ireland,N92000002,1982,Males,4,13020
Northern Ireland,N92000002,1982,Males,5,12803
Northern Ireland,N92000002,1982,Males,6,12788
Northern Ireland,N92000002,1982,Males,7,13099
Northern Ireland,N92000002,1982,Males,8,13688
Northern Ireland,N92000002,1982,Males,9,14197
Northern Ireland,N92000002,1982,Males,10,14520
Northern Ireland,N92000002,1982,Males,11,14638
Northern Ireland,N92000002,1982,Males,12,14825
Northern Ireland,N92000002,1982,Males,13,15061
Northern Ireland,N92000002,1982,Males,14,15364
Northern Ireland,N92000002,1982,Males,15,15378
Northern Ireland,N92000002,1982,Males,16,15140
Northern Ireland,N92000002,1982,Males,17,15430
Northern Ireland,N92000002,1982,Males,18,15505
Northern Ireland,N92000002,1982,Males,19,15042
Northern Ireland,N92000002,1982,Males,20,13758
Northern Ireland,N92000002,1982,Males,21,13620
Northern Ireland,N92000002,1982,Males,22,13283
Northern Ireland,N92000002,1982,Males,23,12566
Northern Ireland,N92000002,1982,Males,24,12163
Northern Ireland,N92000002,1982,Males,25,11057
Northern Ireland,N92000002,1982,Males,26,10880
Northern Ireland,N92000002,1982,Males,27,10416
Northern Ireland,N92000002,1982,Males,28,10125
Northern Ireland,N92000002,1982,Males,29,10054
Northern Ireland,N92000002,1982,Males,30,9790
Northern Ireland,N92000002,1982,Males,31,9895
Northern Ireland,N92000002,1982,Males,32,9890
Northern Ireland,N92000002,1982,Males,33,9819
Northern Ireland,N92000002,1982,Males,34,9780
Northern Ireland,N92000002,1982,Males,35,10074
Northern Ireland,N92000002,1982,Males,36,9557
Northern Ireland,N92000002,1982,Males,37,9291
Northern Ireland,N92000002,1982,Males,38,9457
Northern Ireland,N92000002,1982,Males,39,9466
Northern Ireland,N92000002,1982,Males,40,8649
Northern Ireland,N92000002,1982,Males,41,8065
Northern Ireland,N92000002,1982,Males,42,7974
Northern Ireland,N92000002,1982,Males,43,8000
Northern Ireland,N92000002,1982,Males,44,7823
Northern Ireland,N92000002,1982,Males,45,7891
Northern Ireland,N92000002,1982,Males,46,7727
Northern Ireland,N92000002,1982,Males,47,7406
Northern Ireland,N92000002,1982,Males,48,7324
Northern Ireland,N92000002,1982,Males,49,7311
Northern Ireland,N92000002,1982,Males,50,7248
Northern Ireland,N92000002,1982,Males,51,7335
Northern Ireland,N92000002,1982,Males,52,7228
Northern Ireland,N92000002,1982,Males,53,7130
Northern Ireland,N92000002,1982,Males,54,6932
Northern Ireland,N92000002,1982,Males,55,7191
Northern Ireland,N92000002,1982,Males,56,7078
Northern Ireland,N92000002,1982,Males,57,6974
Northern Ireland,N92000002,1982,Males,58,6944
Northern Ireland,N92000002,1982,Males,59,6889
Northern Ireland,N92000002,1982,Males,60,7030
Northern Ireland,N92000002,1982,Males,61,7065
Northern Ireland,N92000002,1982,Males,62,6923
Northern Ireland,N92000002,1982,Males,63,6103
Northern Ireland,N92000002,1982,Males,64,5349
Northern Ireland,N92000002,1982,Males,65,5380
Northern Ireland,N92000002,1982,Males,66,5466
Northern Ireland,N92000002,1982,Males,67,5624
Northern Ireland,N92000002,1982,Males,68,5419
Northern Ireland,N92000002,1982,Males,69,5270
Northern Ireland,N92000002,1982,Males,70,5072
Northern Ireland,N92000002,1982,Males,71,4876
Northern Ireland,N92000002,1982,Males,72,4468
Northern Ireland,N92000002,1982,Males,73,4168
Northern Ireland,N92000002,1982,Males,74,3789
Northern Ireland,N92000002,1982,Males,75,3481
Northern Ireland,N92000002,1982,Males,76,3050
Northern Ireland,N92000002,1982,Males,77,2754
Northern Ireland,N92000002,1982,Males,78,2432
Northern Ireland,N92000002,1982,Males,79,2124
Northern Ireland,N92000002,1982,Males,80,1777
Northern Ireland,N92000002,1982,Males,81,1758
Northern Ireland,N92000002,1982,Males,82,1430
Northern Ireland,N92000002,1982,Males,83,1218
Northern Ireland,N92000002,1982,Males,84,1024
Northern Ireland,N92000002,1982,Males,85,882
Northern Ireland,N92000002,1982,Males,86,722
Northern Ireland,N92000002,1982,Males,87,571
Northern Ireland,N92000002,1982,Males,88,431
Northern Ireland,N92000002,1982,Males,89,342
Northern Ireland,N92000002,1982,Males,90,988
Northern Ireland,N92000002,1983,All persons,0,26790
Northern Ireland,N92000002,1983,All persons,1,26608
Northern Ireland,N92000002,1983,All persons,2,27104
Northern Ireland,N92000002,1983,All persons,3,27604
Northern Ireland,N92000002,1983,All persons,4,26480
Northern Ireland,N92000002,1983,All persons,5,25498
Northern Ireland,N92000002,1983,All persons,6,24831
Northern Ireland,N92000002,1983,All persons,7,24879
Northern Ireland,N92000002,1983,All persons,8,25424
Northern Ireland,N92000002,1983,All persons,9,26452
Northern Ireland,N92000002,1983,All persons,10,27366
Northern Ireland,N92000002,1983,All persons,11,27720
Northern Ireland,N92000002,1983,All persons,12,28444
Northern Ireland,N92000002,1983,All persons,13,28771
Northern Ireland,N92000002,1983,All persons,14,29340
Northern Ireland,N92000002,1983,All persons,15,29742
Northern Ireland,N92000002,1983,All persons,16,29806
Northern Ireland,N92000002,1983,All persons,17,29378
Northern Ireland,N92000002,1983,All persons,18,30134
Northern Ireland,N92000002,1983,All persons,19,29649
Northern Ireland,N92000002,1983,All persons,20,27508
Northern Ireland,N92000002,1983,All persons,21,25559
Northern Ireland,N92000002,1983,All persons,22,25665
Northern Ireland,N92000002,1983,All persons,23,25297
Northern Ireland,N92000002,1983,All persons,24,24070
Northern Ireland,N92000002,1983,All persons,25,22711
Northern Ireland,N92000002,1983,All persons,26,21830
Northern Ireland,N92000002,1983,All persons,27,21253
Northern Ireland,N92000002,1983,All persons,28,20055
Northern Ireland,N92000002,1983,All persons,29,19657
Northern Ireland,N92000002,1983,All persons,30,19680
Northern Ireland,N92000002,1983,All persons,31,19200
Northern Ireland,N92000002,1983,All persons,32,19412
